index,utt_id,wav_path,pred_path,ref_path,full_path,context_path,stoi,pesq,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,status,error
133,441o030d,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030d.wav,generated\encodec_oracle\pred\0133_441o030d_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0133_441o030d_reference_future_2_3s.wav,generated\encodec_oracle\full\0133_441o030d_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0133_441o030d_context_0_2s.wav,0.9415553650443158,2.4828381538391113,nan,nan,nan,OK,
134,441o030e,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030e.wav,generated\encodec_oracle\pred\0134_441o030e_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0134_441o030e_reference_future_2_3s.wav,generated\encodec_oracle\full\0134_441o030e_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0134_441o030e_context_0_2s.wav,0.945677253718221,2.033942222595215,nan,nan,nan,OK,
135,441o030f,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030f.wav,generated\encodec_oracle\pred\0135_441o030f_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0135_441o030f_reference_future_2_3s.wav,generated\encodec_oracle\full\0135_441o030f_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0135_441o030f_context_0_2s.wav,0.9545199721996458,2.426473617553711,nan,nan,nan,OK,
136,441o030g,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030g.wav,generated\encodec_oracle\pred\0136_441o030g_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0136_441o030g_reference_future_2_3s.wav,generated\encodec_oracle\full\0136_441o030g_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0136_441o030g_context_0_2s.wav,0.9186854299091134,2.3949949741363525,nan,nan,nan,OK,
137,441o030h,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030h.wav,generated\encodec_oracle\pred\0137_441o030h_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0137_441o030h_reference_future_2_3s.wav,generated\encodec_oracle\full\0137_441o030h_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0137_441o030h_context_0_2s.wav,0.9413424716334211,2.4404869079589844,nan,nan,nan,OK,
138,441o030i,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030i.wav,generated\encodec_oracle\pred\0138_441o030i_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0138_441o030i_reference_future_2_3s.wav,generated\encodec_oracle\full\0138_441o030i_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0138_441o030i_context_0_2s.wav,0.9554454490148525,2.043144464492798,nan,nan,nan,OK,
139,441o030j,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030j.wav,generated\encodec_oracle\pred\0139_441o030j_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0139_441o030j_reference_future_2_3s.wav,generated\encodec_oracle\full\0139_441o030j_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0139_441o030j_context_0_2s.wav,0.9021897451086807,2.809983015060425,nan,nan,nan,OK,
140,441o030k,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030k.wav,generated\encodec_oracle\pred\0140_441o030k_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0140_441o030k_reference_future_2_3s.wav,generated\encodec_oracle\full\0140_441o030k_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0140_441o030k_context_0_2s.wav,0.9264877349689151,2.027494192123413,nan,nan,nan,OK,
141,441o030l,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030l.wav,generated\encodec_oracle\pred\0141_441o030l_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0141_441o030l_reference_future_2_3s.wav,generated\encodec_oracle\full\0141_441o030l_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0141_441o030l_context_0_2s.wav,0.9478562540197197,2.1515398025512695,nan,nan,nan,OK,
142,441o030m,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030m.wav,generated\encodec_oracle\pred\0142_441o030m_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0142_441o030m_reference_future_2_3s.wav,generated\encodec_oracle\full\0142_441o030m_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0142_441o030m_context_0_2s.wav,0.9314553384235716,2.587735891342163,nan,nan,nan,OK,
143,441o030n,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030n.wav,generated\encodec_oracle\pred\0143_441o030n_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0143_441o030n_reference_future_2_3s.wav,generated\encodec_oracle\full\0143_441o030n_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0143_441o030n_context_0_2s.wav,0.9158934716393878,2.4427525997161865,nan,nan,nan,OK,
144,441o030o,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030o.wav,generated\encodec_oracle\pred\0144_441o030o_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0144_441o030o_reference_future_2_3s.wav,generated\encodec_oracle\full\0144_441o030o_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0144_441o030o_context_0_2s.wav,0.9556426545301335,2.305197238922119,nan,nan,nan,OK,
145,441o030p,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030p.wav,generated\encodec_oracle\pred\0145_441o030p_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0145_441o030p_reference_future_2_3s.wav,generated\encodec_oracle\full\0145_441o030p_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0145_441o030p_context_0_2s.wav,0.9419117145503065,2.448093891143799,nan,nan,nan,OK,
146,441o030q,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030q.wav,generated\encodec_oracle\pred\0146_441o030q_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0146_441o030q_reference_future_2_3s.wav,generated\encodec_oracle\full\0146_441o030q_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0146_441o030q_context_0_2s.wav,0.9581436102854605,2.1535205841064453,nan,nan,nan,OK,
147,441o030r,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030r.wav,generated\encodec_oracle\pred\0147_441o030r_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0147_441o030r_reference_future_2_3s.wav,generated\encodec_oracle\full\0147_441o030r_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0147_441o030r_context_0_2s.wav,0.9497955979809837,2.433594226837158,nan,nan,nan,OK,
148,441o030s,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030s.wav,generated\encodec_oracle\pred\0148_441o030s_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0148_441o030s_reference_future_2_3s.wav,generated\encodec_oracle\full\0148_441o030s_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0148_441o030s_context_0_2s.wav,0.9162021485475129,2.877532720565796,nan,nan,nan,OK,
149,441o030t,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030t.wav,generated\encodec_oracle\pred\0149_441o030t_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0149_441o030t_reference_future_2_3s.wav,generated\encodec_oracle\full\0149_441o030t_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0149_441o030t_context_0_2s.wav,0.9463765571502482,2.430172920227051,nan,nan,nan,OK,
150,441o030u,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030u.wav,generated\encodec_oracle\pred\0150_441o030u_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0150_441o030u_reference_future_2_3s.wav,generated\encodec_oracle\full\0150_441o030u_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0150_441o030u_context_0_2s.wav,0.9210954608478336,2.430001974105835,nan,nan,nan,OK,
151,441o030v,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030v.wav,generated\encodec_oracle\pred\0151_441o030v_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0151_441o030v_reference_future_2_3s.wav,generated\encodec_oracle\full\0151_441o030v_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0151_441o030v_context_0_2s.wav,0.9086308065494695,2.2249324321746826,nan,nan,nan,OK,
152,441o030w,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030w.wav,generated\encodec_oracle\pred\0152_441o030w_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0152_441o030w_reference_future_2_3s.wav,generated\encodec_oracle\full\0152_441o030w_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0152_441o030w_context_0_2s.wav,0.9510124051099672,2.1514651775360107,nan,nan,nan,OK,
153,441o030x,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030x.wav,generated\encodec_oracle\pred\0153_441o030x_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0153_441o030x_reference_future_2_3s.wav,generated\encodec_oracle\full\0153_441o030x_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0153_441o030x_context_0_2s.wav,0.9622136216579402,2.440178155899048,nan,nan,nan,OK,
154,441o030y,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030y.wav,generated\encodec_oracle\pred\0154_441o030y_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0154_441o030y_reference_future_2_3s.wav,generated\encodec_oracle\full\0154_441o030y_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0154_441o030y_context_0_2s.wav,0.956730741026574,2.3266141414642334,nan,nan,nan,OK,
155,441o030z,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o030z.wav,generated\encodec_oracle\pred\0155_441o030z_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0155_441o030z_reference_future_2_3s.wav,generated\encodec_oracle\full\0155_441o030z_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0155_441o030z_context_0_2s.wav,0.919721294828269,2.4927430152893066,nan,nan,nan,OK,
156,441o0310,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o0310.wav,generated\encodec_oracle\pred\0156_441o0310_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0156_441o0310_reference_future_2_3s.wav,generated\encodec_oracle\full\0156_441o0310_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0156_441o0310_context_0_2s.wav,0.9438904023704623,2.1806793212890625,nan,nan,nan,OK,
157,441o0311,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o0311.wav,generated\encodec_oracle\pred\0157_441o0311_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0157_441o0311_reference_future_2_3s.wav,generated\encodec_oracle\full\0157_441o0311_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0157_441o0311_context_0_2s.wav,0.8874925104504775,2.7878198623657227,nan,nan,nan,OK,
158,441o0312,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o0312.wav,generated\encodec_oracle\pred\0158_441o0312_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0158_441o0312_reference_future_2_3s.wav,generated\encodec_oracle\full\0158_441o0312_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0158_441o0312_context_0_2s.wav,0.9193973596796449,2.823956251144409,nan,nan,nan,OK,
159,441o0313,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o0313.wav,generated\encodec_oracle\pred\0159_441o0313_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0159_441o0313_reference_future_2_3s.wav,generated\encodec_oracle\full\0159_441o0313_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0159_441o0313_context_0_2s.wav,0.9284104665148049,2.391181707382202,nan,nan,nan,OK,
160,441o0314,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\441\441o0314.wav,generated\encodec_oracle\pred\0160_441o0314_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0160_441o0314_reference_future_2_3s.wav,generated\encodec_oracle\full\0160_441o0314_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0160_441o0314_context_0_2s.wav,0.9252106882733281,2.6097450256347656,nan,nan,nan,OK,
161,442c0201,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c0201.wav,generated\encodec_oracle\pred\0161_442c0201_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0161_442c0201_reference_future_2_3s.wav,generated\encodec_oracle\full\0161_442c0201_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0161_442c0201_context_0_2s.wav,0.936143135601555,2.382399797439575,nan,nan,nan,OK,
162,442c0202,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c0202.wav,generated\encodec_oracle\pred\0162_442c0202_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0162_442c0202_reference_future_2_3s.wav,generated\encodec_oracle\full\0162_442c0202_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0162_442c0202_context_0_2s.wav,0.9622794813303762,2.1462182998657227,nan,nan,nan,OK,
163,442c0203,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c0203.wav,generated\encodec_oracle\pred\0163_442c0203_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0163_442c0203_reference_future_2_3s.wav,generated\encodec_oracle\full\0163_442c0203_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0163_442c0203_context_0_2s.wav,0.929292366018735,2.696845293045044,nan,nan,nan,OK,
164,442c0204,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c0204.wav,generated\encodec_oracle\pred\0164_442c0204_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0164_442c0204_reference_future_2_3s.wav,generated\encodec_oracle\full\0164_442c0204_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0164_442c0204_context_0_2s.wav,0.9539652046031953,2.4586942195892334,nan,nan,nan,OK,
165,442c0205,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c0205.wav,generated\encodec_oracle\pred\0165_442c0205_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0165_442c0205_reference_future_2_3s.wav,generated\encodec_oracle\full\0165_442c0205_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0165_442c0205_context_0_2s.wav,0.9559688455642995,2.4467906951904297,nan,nan,nan,OK,
166,442c0206,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c0206.wav,generated\encodec_oracle\pred\0166_442c0206_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0166_442c0206_reference_future_2_3s.wav,generated\encodec_oracle\full\0166_442c0206_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0166_442c0206_context_0_2s.wav,0.9231395919503421,1.0346472263336182,nan,nan,nan,OK,
167,442c0207,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c0207.wav,generated\encodec_oracle\pred\0167_442c0207_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0167_442c0207_reference_future_2_3s.wav,generated\encodec_oracle\full\0167_442c0207_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0167_442c0207_context_0_2s.wav,0.9268585300900218,2.5302741527557373,nan,nan,nan,OK,
168,442c0208,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c0208.wav,generated\encodec_oracle\pred\0168_442c0208_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0168_442c0208_reference_future_2_3s.wav,generated\encodec_oracle\full\0168_442c0208_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0168_442c0208_context_0_2s.wav,0.9178804083251806,2.725041151046753,nan,nan,nan,OK,
169,442c0209,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c0209.wav,generated\encodec_oracle\pred\0169_442c0209_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0169_442c0209_reference_future_2_3s.wav,generated\encodec_oracle\full\0169_442c0209_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0169_442c0209_context_0_2s.wav,0.93998023843257,2.5940771102905273,nan,nan,nan,OK,
170,442c020a,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020a.wav,generated\encodec_oracle\pred\0170_442c020a_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0170_442c020a_reference_future_2_3s.wav,generated\encodec_oracle\full\0170_442c020a_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0170_442c020a_context_0_2s.wav,0.9535545906549252,2.711730718612671,nan,nan,nan,OK,
171,442c020b,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020b.wav,generated\encodec_oracle\pred\0171_442c020b_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0171_442c020b_reference_future_2_3s.wav,generated\encodec_oracle\full\0171_442c020b_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0171_442c020b_context_0_2s.wav,0.9535435090277244,2.4740285873413086,nan,nan,nan,OK,
172,442c020c,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020c.wav,generated\encodec_oracle\pred\0172_442c020c_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0172_442c020c_reference_future_2_3s.wav,generated\encodec_oracle\full\0172_442c020c_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0172_442c020c_context_0_2s.wav,0.9455376925217978,2.5816304683685303,nan,nan,nan,OK,
173,442c020d,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020d.wav,generated\encodec_oracle\pred\0173_442c020d_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0173_442c020d_reference_future_2_3s.wav,generated\encodec_oracle\full\0173_442c020d_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0173_442c020d_context_0_2s.wav,0.9004456544503686,2.4517738819122314,nan,nan,nan,OK,
174,442c020e,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020e.wav,generated\encodec_oracle\pred\0174_442c020e_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0174_442c020e_reference_future_2_3s.wav,generated\encodec_oracle\full\0174_442c020e_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0174_442c020e_context_0_2s.wav,0.9371030630951348,2.2579479217529297,nan,nan,nan,OK,
175,442c020f,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020f.wav,generated\encodec_oracle\pred\0175_442c020f_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0175_442c020f_reference_future_2_3s.wav,generated\encodec_oracle\full\0175_442c020f_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0175_442c020f_context_0_2s.wav,0.9030859095260976,1.0303261280059814,nan,nan,nan,OK,
176,442c020g,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020g.wav,generated\encodec_oracle\pred\0176_442c020g_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0176_442c020g_reference_future_2_3s.wav,generated\encodec_oracle\full\0176_442c020g_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0176_442c020g_context_0_2s.wav,0.8850534523830887,1.0357731580734253,nan,nan,nan,OK,
177,442c020h,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020h.wav,generated\encodec_oracle\pred\0177_442c020h_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0177_442c020h_reference_future_2_3s.wav,generated\encodec_oracle\full\0177_442c020h_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0177_442c020h_context_0_2s.wav,0.9212666247921997,2.2413763999938965,nan,nan,nan,OK,
178,442c020i,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020i.wav,generated\encodec_oracle\pred\0178_442c020i_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0178_442c020i_reference_future_2_3s.wav,generated\encodec_oracle\full\0178_442c020i_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0178_442c020i_context_0_2s.wav,0.9070808725251416,2.4294204711914062,nan,nan,nan,OK,
179,442c020j,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020j.wav,generated\encodec_oracle\pred\0179_442c020j_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0179_442c020j_reference_future_2_3s.wav,generated\encodec_oracle\full\0179_442c020j_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0179_442c020j_context_0_2s.wav,0.9453507113477472,2.526339292526245,nan,nan,nan,OK,
180,442c020k,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020k.wav,generated\encodec_oracle\pred\0180_442c020k_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0180_442c020k_reference_future_2_3s.wav,generated\encodec_oracle\full\0180_442c020k_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0180_442c020k_context_0_2s.wav,0.9585029256930726,2.519279718399048,nan,nan,nan,OK,
181,442c020l,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020l.wav,generated\encodec_oracle\pred\0181_442c020l_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0181_442c020l_reference_future_2_3s.wav,generated\encodec_oracle\full\0181_442c020l_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0181_442c020l_context_0_2s.wav,0.9359253738812161,2.3059630393981934,nan,nan,nan,OK,
182,442c020m,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020m.wav,generated\encodec_oracle\pred\0182_442c020m_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0182_442c020m_reference_future_2_3s.wav,generated\encodec_oracle\full\0182_442c020m_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0182_442c020m_context_0_2s.wav,0.949934770262159,2.524136781692505,nan,nan,nan,OK,
183,442c020n,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020n.wav,generated\encodec_oracle\pred\0183_442c020n_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0183_442c020n_reference_future_2_3s.wav,generated\encodec_oracle\full\0183_442c020n_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0183_442c020n_context_0_2s.wav,0.9276890702182955,2.038759469985962,nan,nan,nan,OK,
184,442c020o,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020o.wav,generated\encodec_oracle\pred\0184_442c020o_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0184_442c020o_reference_future_2_3s.wav,generated\encodec_oracle\full\0184_442c020o_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0184_442c020o_context_0_2s.wav,0.9127104882524978,2.4502315521240234,nan,nan,nan,OK,
185,442c020p,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020p.wav,generated\encodec_oracle\pred\0185_442c020p_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0185_442c020p_reference_future_2_3s.wav,generated\encodec_oracle\full\0185_442c020p_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0185_442c020p_context_0_2s.wav,0.9544556948505905,2.5982747077941895,nan,nan,nan,OK,
186,442c020q,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020q.wav,generated\encodec_oracle\pred\0186_442c020q_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0186_442c020q_reference_future_2_3s.wav,generated\encodec_oracle\full\0186_442c020q_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0186_442c020q_context_0_2s.wav,0.9396114895300014,2.403757333755493,nan,nan,nan,OK,
187,442c020r,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020r.wav,generated\encodec_oracle\pred\0187_442c020r_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0187_442c020r_reference_future_2_3s.wav,generated\encodec_oracle\full\0187_442c020r_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0187_442c020r_context_0_2s.wav,0.9196779193441739,2.3550751209259033,nan,nan,nan,OK,
188,442c020s,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020s.wav,generated\encodec_oracle\pred\0188_442c020s_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0188_442c020s_reference_future_2_3s.wav,generated\encodec_oracle\full\0188_442c020s_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0188_442c020s_context_0_2s.wav,0.9313944341026267,2.0889127254486084,nan,nan,nan,OK,
189,442c020t,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020t.wav,generated\encodec_oracle\pred\0189_442c020t_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0189_442c020t_reference_future_2_3s.wav,generated\encodec_oracle\full\0189_442c020t_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0189_442c020t_context_0_2s.wav,0.9427643927084213,2.456228017807007,nan,nan,nan,OK,
190,442c020u,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020u.wav,generated\encodec_oracle\pred\0190_442c020u_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0190_442c020u_reference_future_2_3s.wav,generated\encodec_oracle\full\0190_442c020u_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0190_442c020u_context_0_2s.wav,0.949938311011121,2.786986827850342,nan,nan,nan,OK,
191,442c020v,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020v.wav,generated\encodec_oracle\pred\0191_442c020v_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0191_442c020v_reference_future_2_3s.wav,generated\encodec_oracle\full\0191_442c020v_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0191_442c020v_context_0_2s.wav,0.9283597589901689,2.364506483078003,nan,nan,nan,OK,
192,442c020w,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020w.wav,generated\encodec_oracle\pred\0192_442c020w_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0192_442c020w_reference_future_2_3s.wav,generated\encodec_oracle\full\0192_442c020w_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0192_442c020w_context_0_2s.wav,0.9301569304010087,1.0289607048034668,nan,nan,nan,OK,
193,442c020x,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020x.wav,generated\encodec_oracle\pred\0193_442c020x_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0193_442c020x_reference_future_2_3s.wav,generated\encodec_oracle\full\0193_442c020x_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0193_442c020x_context_0_2s.wav,0.9227250708127924,2.8334336280822754,nan,nan,nan,OK,
194,442c020y,E:\Working\deep-learning\datasets\wsjcam0_wavs\si_et_05\442\442c020y.wav,generated\encodec_oracle\pred\0194_442c020y_oracle_pred_future_2_3s.wav,generated\encodec_oracle\ref\0194_442c020y_reference_future_2_3s.wav,generated\encodec_oracle\full\0194_442c020y_oracle_reconstructed_0_3s.wav,generated\encodec_oracle\context\0194_442c020y_context_0_2s.wav,0.9232084506907008,2.233210325241089,nan,nan,nan,OK,
